,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1695,15.28,2.19,2.2,-3.14,-23.83,-15.63,0.0,-16.18,1040.55,-15.68,0.11,0.24,0.59,0.46,0.46,17.0,13.37,44.13,43.04,43.18,-16.28,898.97,-26.9,-13.24,-13.94,-10.56,-9.29,0.0,0.26,16.9,7.8,2.4,1.4,1.8,-13.7
1696,12.28,1.51,1.5,-3.01,-25.35,-9.48,0.0,-15.63,1040.18,-9.67,0.19,0.3,0.6,0.6,0.6,26.0,16.3,36.0,27.68,28.08,-7.31,899.85,-26.07,-12.77,-11.86,-7.32,-5.88,0.0,0.26,15.8,6.3,3.0,1.8,2.0,-10.9
1697,10.29,0.56,0.6,-1.77,-26.94,-6.67,0.0,-9.45,1035.47,-6.68,0.28,0.37,0.52,0.52,0.52,41.0,19.27,20.59,16.4,16.82,-4.5,897.87,-26.37,-12.25,-7.86,-3.01,-1.61,0.0,0.26,15.5,5.8,1.7,1.1,1.3,-7.7
1698,6.63,0.14,0.1,0.09,-26.95,-9.1,0.0,-8.93,1037.07,-6.63,0.31,0.39,0.52,0.57,0.57,47.5,19.56,23.43,25.46,25.78,-15.75,898.43,-26.96,-11.88,-8.87,-5.2,-3.81,0.0,0.26,14.6,6.5,2.3,0.7,0.9,-10.5
1699,3.1,-0.2,-0.2,-1.06,-27.12,-10.94,0.0,-12.77,1038.0,-9.11,0.18,0.33,0.48,0.53,0.54,29.0,16.11,19.45,30.03,29.07,-17.46,898.86,-27.46,-11.75,-8.39,-5.41,-3.97,0.0,0.26,15.6,7.6,1.3,0.7,0.9,-12.8
1700,0.0,3.44,3.4,-5.04,-32.0,-22.8,0.0,0.0,1042.99,0.0,0.09,0.13,0.3,0.31,0.31,43.5,16.0,43.5,40.83,41.11,-22.72,897.71,-38.04,-21.43,-21.14,-17.45,-16.12,0.0,0.0,8.6,8.6,4.6,1.5,1.8,-10.2
1701,16.93,3.0,3.0,-3.97,-31.5,-17.55,0.0,-22.78,1042.2,-17.76,0.07,0.1,0.31,0.31,0.31,29.0,11.0,36.0,27.72,27.96,-15.36,898.63,-36.36,-20.26,-18.75,-14.31,-12.96,0.0,0.0,11.8,5.4,4.6,3.0,3.3,-5.7
1702,15.02,3.35,3.3,-3.59,-32.1,-14.72,0.0,-17.55,1038.13,-14.74,0.07,0.3,0.3,0.31,0.3,20.5,32.88,25.01,19.34,19.47,-12.94,896.85,-33.7,-20.05,-15.3,-10.6,-9.25,0.0,0.0,13.4,7.9,5.2,3.2,3.4,-3.2
1703,14.05,3.36,3.4,-2.9,-28.75,-17.23,0.0,-17.15,1038.99,-14.72,0.09,0.22,0.4,0.39,0.39,25.0,21.0,35.0,29.77,29.9,-17.88,897.3,-32.84,-18.62,-15.74,-11.23,-9.83,0.0,0.0,14.3,6.3,6.6,2.6,2.8,-8.4
1704,15.89,3.99,4.0,-4.16,-27.04,-17.14,0.0,-17.43,1039.5,-17.03,0.1,0.24,0.49,0.48,0.48,28.5,19.93,40.47,39.91,39.77,-17.74,897.44,-32.94,-17.22,-15.31,-11.54,-10.15,0.0,0.0,13.9,4.9,6.9,1.9,2.2,-6.9
1705,15.98,3.68,3.7,-3.44,-26.85,-17.09,0.0,-17.2,1039.51,-16.96,0.1,0.26,0.48,0.51,0.51,27.3,20.4,36.28,43.49,43.12,-17.74,897.47,-32.68,-16.7,-14.38,-11.42,-10.09,0.0,0.0,14.1,4.8,7.5,2.0,2.2,-6.7
1706,13.83,3.82,3.8,-2.64,-27.13,-17.03,0.0,-17.27,1038.9,-16.94,0.11,0.21,0.46,0.52,0.52,28.0,15.04,33.27,44.39,44.22,-17.81,896.98,-31.43,-15.87,-13.75,-11.21,-9.84,0.0,0.0,15.2,7.0,9.5,2.2,2.5,-6.9
1707,13.35,4.22,4.2,-1.97,-27.23,-16.14,0.0,-17.2,1036.79,-16.01,0.11,0.19,0.49,0.53,0.53,23.67,12.48,34.5,44.79,44.43,-17.23,895.15,-30.39,-15.13,-13.47,-10.46,-9.12,0.0,0.0,17.5,10.4,11.0,2.8,2.9,-8.8
1708,13.01,3.91,3.9,-1.45,-28.34,-15.09,0.0,-16.13,1036.37,-15.27,0.22,0.39,0.45,0.5,0.5,42.0,25.17,32.45,42.07,41.49,-16.02,894.97,-28.83,-14.63,-13.57,-10.61,-9.24,0.0,0.0,18.8,15.0,10.6,2.6,2.7,-9.6
1709,14.53,4.73,4.7,-1.08,-28.74,-9.64,0.0,-15.06,1034.31,-9.75,0.21,0.49,0.47,0.48,0.48,35.5,30.79,31.06,25.5,25.5,-7.74,894.26,-27.77,-14.34,-12.81,-8.42,-6.98,0.0,0.0,20.8,18.1,9.1,4.1,4.2,-5.8
1710,14.93,4.37,4.4,-1.64,-28.14,-8.76,0.0,-9.63,1029.84,-8.54,0.28,0.62,0.45,0.44,0.45,49.68,36.0,22.85,18.4,18.25,-7.08,891.78,-28.31,-13.52,-10.34,-5.5,-4.03,0.0,0.0,21.4,18.8,8.2,4.3,4.4,-6.6
1711,14.2,4.19,4.2,-1.53,-28.63,-11.06,0.0,-11.0,1029.35,-8.76,0.25,0.7,0.41,0.41,0.4,44.73,40.0,18.5,18.34,18.17,-12.43,892.03,-28.36,-13.28,-8.68,-4.25,-3.02,0.0,0.0,21.7,19.9,9.3,2.8,2.8,-8.4
1712,17.61,4.26,4.3,-4.17,-29.22,-12.4,0.0,-12.47,1031.07,-10.8,0.17,0.71,0.39,0.4,0.4,28.54,41.5,19.5,18.61,18.27,-13.41,893.17,-27.61,-13.6,-9.98,-5.15,-3.92,0.0,0.0,22.6,18.0,6.3,2.2,2.1,-9.4
1713,18.44,3.84,3.8,-4.85,-26.85,-14.41,0.0,-14.36,1033.89,-12.4,0.17,0.31,0.51,0.44,0.44,28.45,18.02,32.0,28.23,27.94,-15.1,894.55,-27.63,-13.39,-12.29,-7.72,-6.41,0.0,0.0,22.2,17.1,4.3,1.4,1.5,-11.0
1714,18.31,3.31,3.3,-4.77,-26.04,-15.7,0.0,-15.67,1035.96,-14.42,0.1,0.26,0.51,0.45,0.45,15.68,14.0,37.0,34.1,33.82,-16.29,895.67,-27.09,-12.93,-13.78,-9.17,-7.88,0.0,0.0,21.8,15.5,3.2,1.1,1.3,-12.8
1715,17.56,2.94,2.9,-4.61,-24.13,-16.01,0.0,-16.0,1037.4,-15.7,0.09,0.22,0.56,0.47,0.47,14.42,12.24,43.48,41.58,41.38,-16.59,896.47,-26.77,-12.87,-14.23,-10.09,-8.74,0.0,0.0,21.4,11.9,2.9,1.0,1.3,-13.1
1716,16.57,2.47,2.5,-3.45,-23.83,-15.85,0.0,-16.27,1040.29,-15.82,0.11,0.24,0.61,0.5,0.5,16.0,13.74,46.0,46.67,46.88,-16.39,898.66,-26.44,-13.42,-14.19,-10.55,-9.29,0.0,0.0,18.7,8.6,2.9,1.3,1.7,-13.7
1718,10.66,0.94,0.9,-1.98,-27.26,-7.23,0.0,-9.85,1035.59,-7.26,0.28,0.39,0.51,0.5,0.51,40.0,21.14,21.45,17.03,17.15,-5.11,897.77,-26.01,-12.74,-8.3,-3.54,-2.13,0.0,0.0,15.3,6.4,2.2,1.5,1.8,-7.7
1719,7.41,0.49,0.5,-0.35,-26.59,-10.36,0.0,-9.8,1036.77,-7.23,0.31,0.42,0.5,0.52,0.52,49.5,22.0,22.23,21.57,21.49,-15.81,898.63,-27.18,-12.44,-8.75,-4.33,-2.91,0.0,0.0,15.0,6.9,0.8,1.1,1.2,-10.5
1721,3.39,0.84,0.8,-0.43,-29.79,-10.01,0.0,-12.07,1038.1,-9.95,0.18,0.43,0.43,0.44,0.44,33.0,22.0,17.9,27.23,26.74,-18.32,899.04,-28.5,-12.29,-8.84,-4.86,-3.65,0.0,0.0,17.5,9.4,2.2,0.8,0.9,-14.2
1722,5.34,1.46,1.5,-0.07,-29.85,-12.71,0.0,-13.2,1037.79,-9.99,0.14,0.89,0.45,0.4,0.4,24.0,45.0,19.5,24.07,23.91,-17.85,898.73,-27.98,-11.96,-8.91,-4.8,-3.59,0.0,0.0,16.8,10.9,3.7,1.2,1.4,-14.8
1723,5.61,1.37,1.4,-0.3,-28.61,-12.63,0.0,-13.45,1036.48,-11.89,0.08,0.38,0.41,0.42,0.43,13.0,19.0,18.86,25.46,24.76,-17.4,897.57,-27.82,-11.77,-8.54,-4.5,-3.35,0.0,0.0,17.4,11.7,3.7,1.1,1.4,-13.1
1724,6.33,1.72,1.7,-0.3,-27.56,-12.15,0.0,-12.65,1036.66,-12.16,0.1,0.35,0.46,0.44,0.44,15.5,15.5,20.5,25.28,24.7,-15.98,897.74,-26.7,-10.63,-8.57,-4.64,-3.59,0.0,0.0,19.4,11.9,5.5,1.5,1.8,-13.7
1725,0.0,4.11,4.1,-3.91,-27.35,-17.42,0.0,0.0,1039.66,0.0,0.11,0.23,0.47,0.47,0.47,30.0,19.0,40.5,39.59,39.24,-17.94,897.5,-32.61,-17.31,-15.67,-11.79,-10.38,0.0,0.0,15.0,4.4,7.5,2.2,2.4,-6.9
1726,15.69,3.67,3.7,-3.33,-26.85,-17.35,0.0,-17.51,1039.56,-17.23,0.1,0.25,0.48,0.5,0.5,29.0,19.64,36.97,43.48,43.21,-17.98,897.32,-32.61,-16.66,-14.56,-11.72,-10.37,0.0,0.0,14.7,4.1,8.0,2.2,2.3,-6.7
1727,13.63,3.77,3.8,-2.66,-26.91,-17.14,0.0,-17.5,1038.76,-17.05,0.13,0.2,0.47,0.52,0.53,31.0,14.96,35.05,45.34,45.26,-17.92,896.8,-31.21,-15.96,-13.92,-11.31,-9.95,0.0,0.0,15.4,6.8,9.5,2.2,2.4,-6.9
1728,13.33,4.14,4.1,-2.07,-27.01,-16.21,0.0,-17.29,1036.66,-16.08,0.13,0.21,0.5,0.54,0.55,28.63,13.86,35.91,46.98,46.1,-17.29,895.06,-30.12,-15.0,-13.63,-10.71,-9.36,0.0,0.0,17.4,10.6,10.8,2.7,2.8,-8.8
1729,13.08,3.98,4.0,-1.47,-27.98,-15.22,0.0,-16.18,1036.14,-15.43,0.17,0.4,0.47,0.51,0.52,32.5,26.1,34.46,43.66,43.06,-16.17,894.63,-28.7,-14.65,-13.79,-10.77,-9.39,0.0,0.0,18.9,15.1,10.7,2.6,2.7,-9.6
1730,15.07,4.93,4.9,-1.34,-28.51,-9.84,0.0,-15.22,1034.25,-9.97,0.23,0.51,0.48,0.49,0.49,39.5,32.15,31.84,26.19,25.55,-8.01,894.22,-27.81,-14.42,-12.74,-8.37,-6.93,0.0,0.0,20.6,17.6,9.1,4.1,4.2,-5.8
1731,15.33,4.42,4.4,-1.92,-28.1,-8.57,0.0,-9.86,1030.13,-8.6,0.27,0.66,0.46,0.46,0.46,47.5,38.5,24.5,19.17,19.13,-6.98,892.13,-28.34,-13.58,-10.36,-5.55,-4.08,0.0,0.0,20.4,18.2,7.6,3.9,4.1,-6.6
1732,14.42,4.22,4.2,-1.87,-29.03,-10.85,0.0,-10.74,1029.38,-8.56,0.26,0.7,0.43,0.42,0.42,47.24,41.5,18.9,18.58,18.6,-12.22,892.06,-28.54,-13.74,-8.53,-4.12,-2.91,0.0,0.0,21.3,19.2,9.0,2.7,2.7,-8.4
1733,16.68,3.93,3.9,-3.97,-28.71,-12.66,0.0,-12.79,1031.35,-10.79,0.17,0.79,0.41,0.4,0.4,27.84,46.5,21.0,19.42,18.85,-13.66,893.4,-27.69,-13.94,-10.28,-5.43,-4.23,0.0,0.0,22.0,17.3,5.8,2.2,2.2,-9.4
1734,18.01,3.73,3.7,-4.74,-25.86,-14.41,0.0,-14.36,1033.87,-12.66,0.19,0.32,0.55,0.47,0.47,31.24,19.5,35.0,30.82,30.71,-15.07,894.62,-27.64,-13.69,-12.26,-7.72,-6.39,0.0,0.0,22.5,17.5,4.2,1.3,1.4,-11.0
1735,17.98,3.26,3.3,-4.38,-25.64,-15.61,0.0,-15.57,1035.85,-14.4,0.11,0.27,0.54,0.47,0.47,17.0,15.5,38.5,35.72,35.4,-16.26,895.61,-27.17,-13.32,-13.69,-9.1,-7.83,0.0,0.0,21.9,16.5,3.5,1.2,1.4,-12.8
1736,16.74,2.86,2.9,-4.2,-24.39,-16.19,0.0,-16.18,1037.04,-15.58,0.09,0.31,0.57,0.48,0.48,13.0,17.56,43.5,41.3,40.99,-16.82,896.2,-26.59,-13.26,-14.3,-9.96,-8.66,0.0,0.0,22.1,13.9,3.0,1.2,1.4,-13.1
1737,15.82,2.4,2.4,-3.49,-23.61,-16.06,0.0,-16.44,1039.83,-16.06,0.11,0.26,0.63,0.5,0.5,14.65,14.91,48.61,46.51,46.43,-16.62,898.49,-25.96,-13.47,-14.47,-10.45,-9.15,0.0,0.0,20.4,10.5,2.8,1.3,1.7,-13.7
1738,13.67,1.73,1.7,-2.97,-24.97,-10.37,0.0,-16.05,1039.58,-10.53,0.19,0.28,0.61,0.61,0.61,25.0,16.0,37.62,28.87,28.7,-8.11,899.33,-25.27,-13.25,-12.23,-7.52,-6.13,0.0,0.0,18.4,8.1,3.8,2.2,2.4,-10.9
1739,11.01,1.59,1.6,-2.54,-26.51,-8.15,0.0,-10.38,1035.73,-8.19,0.26,0.34,0.52,0.53,0.53,36.5,19.71,23.32,18.76,18.6,-6.2,897.86,-25.9,-13.35,-8.84,-4.04,-2.65,0.0,0.0,15.8,7.7,2.6,1.7,1.9,-7.7
1740,9.22,0.58,0.6,-1.06,-25.74,-11.57,0.0,-11.62,1036.7,-8.14,0.27,0.41,0.51,0.53,0.53,43.0,23.0,24.0,22.87,22.95,-15.65,898.38,-27.26,-12.95,-9.0,-4.48,-3.05,0.0,0.0,15.2,7.4,0.5,1.1,1.3,-10.5
1741,4.58,0.28,0.3,-0.3,-26.65,-13.67,0.0,-13.59,1038.28,-11.54,0.14,0.45,0.51,0.54,0.54,24.0,24.53,23.84,31.92,30.71,-16.78,898.99,-27.77,-13.06,-9.35,-5.46,-4.0,0.0,0.0,15.8,6.3,0.7,0.6,0.8,-12.8
1742,2.99,0.77,0.8,-0.21,-28.73,-10.56,0.0,-14.27,1038.6,-10.27,0.17,0.45,0.49,0.48,0.48,29.5,24.5,21.77,29.17,28.9,-18.37,899.27,-28.41,-12.93,-9.42,-5.49,-4.25,0.0,0.0,15.8,8.1,2.4,0.6,0.6,-14.2
1743,4.69,1.57,1.6,0.02,-29.62,-13.05,0.0,-12.84,1038.43,-10.55,0.18,0.89,0.48,0.42,0.41,34.5,47.5,23.0,27.35,26.84,-18.4,899.01,-28.81,-12.55,-9.7,-5.46,-4.22,0.0,0.0,17.4,10.6,2.7,0.9,1.0,-14.8
1744,5.16,1.24,1.2,-0.17,-27.75,-12.78,0.0,-13.91,1037.28,-12.4,0.1,0.49,0.46,0.45,0.45,18.5,24.5,21.65,28.16,27.41,-17.82,897.99,-28.48,-12.11,-9.18,-5.15,-3.96,0.0,0.0,17.8,11.6,2.9,0.9,1.2,-13.1
1745,5.31,1.32,1.3,-0.08,-27.18,-11.93,0.0,-12.8,1037.74,-12.17,0.06,0.24,0.46,0.47,0.47,10.5,10.5,21.67,27.86,27.47,-16.74,898.29,-28.08,-11.06,-9.22,-5.17,-4.05,0.0,0.0,16.1,12.0,4.0,1.1,1.3,-13.7
1746,9.37,2.37,2.4,1.85,-26.68,-5.23,0.0,-12.06,1035.51,-5.44,0.06,0.59,0.51,0.5,0.5,9.5,26.5,22.0,18.0,18.0,-3.36,897.59,-27.14,-10.6,-8.13,-3.83,-2.58,0.0,0.0,17.2,12.6,5.8,2.5,2.5,-10.9
1747,10.44,3.12,3.1,1.5,-27.95,-3.77,0.0,-5.22,1031.56,-3.59,0.16,0.58,0.49,0.5,0.5,22.5,23.0,19.47,15.76,15.98,-2.28,895.33,-26.12,-9.98,-7.15,-2.44,-1.1,0.0,0.0,15.2,14.9,5.7,2.6,2.8,-7.7
1748,10.34,2.35,2.3,-0.11,-27.7,-9.18,0.0,-9.02,1031.24,-3.78,0.33,0.73,0.48,0.52,0.52,46.5,28.5,18.0,20.44,19.96,-12.79,894.76,-26.05,-9.18,-6.34,-2.33,-1.07,0.08,0.0,13.8,15.6,5.9,1.7,1.8,-10.5
1749,8.18,1.87,1.9,-0.24,-27.59,-9.21,0.0,-9.47,1031.8,-9.07,0.3,1.18,0.47,0.5,0.5,42.5,45.0,17.0,20.94,20.31,-13.43,894.87,-26.17,-8.67,-5.98,-1.9,-0.67,3.13,0.0,14.4,13.8,4.8,1.5,1.6,-12.8
1750,0.0,4.3,4.3,-1.39,-27.06,-15.29,0.0,0.0,1036.57,0.0,0.16,0.41,0.52,0.56,0.57,29.5,27.0,40.0,48.0,47.5,-16.31,894.84,-28.68,-14.83,-14.15,-11.25,-9.9,0.0,0.0,18.4,15.6,11.3,2.8,2.9,-9.6
1751,15.39,5.1,5.1,-1.22,-27.56,-10.21,0.0,-15.29,1034.39,-10.33,0.26,0.55,0.53,0.54,0.54,43.0,36.0,36.7,30.0,29.5,-8.4,894.08,-27.77,-14.69,-13.3,-8.93,-7.49,0.0,0.0,20.1,17.9,9.6,4.2,4.4,-5.8
1752,15.66,4.52,4.5,-2.03,-27.08,-9.02,0.0,-10.22,1030.36,-9.05,0.23,0.71,0.5,0.5,0.51,40.5,42.0,27.73,22.0,22.0,-7.4,892.14,-28.18,-13.7,-10.83,-6.02,-4.52,0.0,0.0,19.5,18.6,7.7,3.9,4.1,-6.6
1753,15.68,4.43,4.4,-2.34,-28.36,-10.75,0.0,-10.61,1029.45,-8.54,0.25,0.73,0.46,0.46,0.46,43.0,44.5,20.44,20.5,20.0,-12.03,892.06,-28.19,-14.04,-8.5,-4.14,-2.91,0.0,0.0,21.6,19.1,8.8,2.6,2.6,-8.4
1754,16.81,3.77,3.8,-4.05,-27.17,-13.2,0.0,-13.19,1031.76,-10.74,0.15,0.45,0.47,0.44,0.44,24.17,28.0,26.0,22.5,22.11,-14.12,893.45,-27.35,-13.92,-10.95,-6.13,-4.89,0.0,0.0,22.2,17.4,4.9,2.0,2.0,-9.4
1755,17.76,3.51,3.5,-4.64,-25.24,-14.8,0.0,-14.76,1034.4,-13.21,0.2,0.29,0.57,0.52,0.52,33.05,17.5,38.32,35.0,34.65,-15.48,894.84,-27.61,-13.71,-12.78,-8.23,-6.91,0.0,0.0,22.6,16.0,3.7,1.3,1.4,-11.0
1756,17.39,3.12,3.1,-4.27,-24.72,-15.93,0.0,-15.93,1036.46,-14.8,0.11,0.22,0.58,0.52,0.52,17.11,13.5,42.95,41.0,40.39,-16.6,896.02,-27.15,-14.0,-13.99,-9.35,-8.09,0.0,0.0,21.8,15.4,3.2,1.2,1.4,-12.8
1757,16.18,2.82,2.8,-4.28,-23.39,-16.31,0.0,-16.34,1037.46,-15.95,0.08,0.33,0.63,0.54,0.54,11.5,19.37,49.24,47.5,47.06,-16.94,896.47,-26.41,-13.67,-14.5,-10.11,-8.78,0.0,0.0,22.0,14.4,2.9,1.2,1.4,-13.1
1758,15.85,2.44,2.4,-3.45,-22.95,-15.95,0.0,-16.49,1039.52,-15.99,0.09,0.29,0.67,0.57,0.57,12.0,17.0,53.0,52.77,52.55,-16.52,898.11,-25.91,-13.72,-14.57,-10.52,-9.23,0.0,0.0,19.9,11.1,3.1,1.5,1.7,-13.7
1759,13.68,1.59,1.6,-2.98,-23.78,-10.44,0.0,-15.97,1039.71,-10.61,0.14,0.32,0.66,0.66,0.66,18.0,18.41,41.9,31.74,31.98,-8.14,899.38,-25.35,-13.48,-12.47,-7.79,-6.36,0.0,0.0,18.0,9.3,4.2,2.4,2.7,-10.9
1760,11.02,2.11,2.1,-2.63,-25.11,-8.59,0.0,-10.45,1035.69,-8.58,0.19,0.37,0.59,0.59,0.59,26.84,21.4,26.7,21.55,21.53,-6.7,897.66,-26.18,-13.51,-9.02,-4.26,-2.85,0.0,0.0,15.2,8.2,3.3,2.1,2.3,-7.7
1761,10.14,1.07,1.1,-1.45,-24.33,-12.0,0.0,-11.79,1036.57,-8.59,0.32,0.44,0.59,0.61,0.6,51.0,25.0,28.73,27.57,27.24,-15.23,898.31,-27.2,-13.16,-9.52,-4.94,-3.54,0.0,0.0,14.5,8.0,1.4,1.6,1.7,-10.5
1762,6.38,1.09,1.1,-1.15,-24.87,-14.08,0.0,-14.07,1037.91,-12.01,0.15,0.49,0.58,0.62,0.62,25.0,26.5,27.72,38.15,37.5,-16.05,898.68,-27.82,-12.91,-9.33,-5.15,-3.73,0.0,0.0,15.4,7.5,1.1,0.8,1.0,-12.8
1763,4.66,0.63,0.6,-0.57,-27.07,-13.38,0.0,-14.17,1038.51,-12.96,0.14,0.47,0.51,0.55,0.55,25.0,25.5,24.07,35.52,34.76,-17.73,899.01,-28.47,-12.97,-9.48,-5.75,-4.44,0.0,0.0,15.4,8.3,3.3,0.8,0.8,-14.2
1764,4.29,1.24,1.2,-0.47,-27.83,-13.01,0.0,-13.57,1038.38,-13.13,0.25,0.99,0.56,0.48,0.48,48.0,54.0,26.52,33.04,32.29,-18.09,898.93,-28.93,-12.8,-9.6,-5.41,-4.18,0.0,0.0,16.6,10.3,3.1,0.9,1.0,-14.8
1765,5.08,1.15,1.1,-0.23,-26.37,-12.72,0.0,-13.61,1037.26,-12.51,0.16,0.48,0.53,0.52,0.52,29.0,25.0,25.2,33.78,32.59,-17.78,897.98,-28.76,-12.38,-9.33,-5.2,-4.06,0.0,0.0,17.8,11.6,3.3,1.0,1.3,-13.1
1766,5.54,1.41,1.4,-0.24,-25.82,-12.33,0.0,-13.29,1037.35,-12.06,0.11,0.29,0.5,0.54,0.54,18.0,13.5,23.26,32.33,31.78,-16.38,898.0,-27.98,-11.35,-8.88,-4.97,-3.84,0.0,0.0,17.3,11.6,4.0,1.2,1.4,-13.7
1767,9.34,2.33,2.3,1.86,-25.57,-5.23,0.0,-12.35,1035.49,-5.44,0.16,0.4,0.55,0.54,0.54,27.0,18.0,23.5,19.0,19.5,-3.32,897.71,-27.62,-10.58,-8.08,-3.74,-2.5,0.0,0.0,17.4,12.9,5.7,2.4,2.5,-10.9
1768,10.5,3.17,3.2,1.26,-26.56,-3.7,0.0,-5.25,1031.26,-3.59,0.33,0.56,0.55,0.55,0.55,48.5,22.5,21.5,17.32,17.23,-2.17,895.14,-26.49,-9.94,-7.0,-2.3,-0.96,0.0,0.0,17.5,14.9,5.7,2.6,2.7,-7.7
1769,10.36,2.41,2.4,-0.08,-26.48,-8.92,0.0,-8.81,1031.3,-3.7,0.31,0.79,0.53,0.57,0.57,43.5,29.5,19.5,21.8,21.61,-12.11,894.83,-25.97,-9.08,-6.36,-2.36,-1.12,3.36,0.0,15.8,15.6,5.9,1.6,1.8,-10.5
1770,8.22,1.91,1.9,-0.15,-26.48,-9.07,0.0,-9.25,1031.83,-8.79,0.32,1.03,0.52,0.56,0.56,46.5,39.0,18.5,22.33,21.97,-13.37,895.0,-26.24,-8.73,-6.01,-1.79,-0.58,8.52,0.0,16.6,14.3,4.7,1.4,1.5,-12.8
1771,8.49,2.6,2.6,-0.08,-26.7,-8.4,0.0,-9.15,1031.05,-8.3,0.3,0.95,0.53,0.54,0.54,42.5,35.0,18.0,21.5,21.5,-11.96,894.25,-26.02,-8.51,-5.32,-1.25,-0.12,0.86,0.0,18.6,12.6,6.6,1.5,1.7,-14.2
1772,9.74,2.97,3.0,-0.34,-25.24,-8.28,0.0,-8.55,1029.71,-8.26,0.29,1.35,0.58,0.55,0.55,38.5,50.5,20.0,22.5,22.5,-11.26,893.08,-25.61,-8.73,-5.6,-1.76,-0.71,0.94,0.0,21.1,14.1,8.6,2.1,2.3,-14.8
1773,10.23,2.79,2.8,-0.95,-23.79,-8.72,0.0,-8.7,1028.14,-8.18,0.47,1.44,0.63,0.58,0.58,63.5,56.0,23.0,24.58,24.5,-11.06,891.45,-25.58,-8.93,-5.82,-2.06,-1.13,8.44,0.0,21.7,15.0,8.4,2.0,2.1,-13.1
1774,10.41,2.97,3.0,-1.12,-21.51,-7.21,0.0,-8.72,1027.99,-7.34,0.54,0.95,0.68,0.6,0.6,77.0,34.0,24.5,27.0,27.0,-9.2,891.27,-26.12,-8.37,-5.73,-2.08,-1.12,5.63,0.0,22.7,16.8,8.3,1.9,1.9,-13.7
1775,0.0,3.63,3.6,-3.94,-27.49,-13.04,0.0,0.0,1031.57,0.0,0.13,0.36,0.45,0.44,0.45,20.0,23.0,24.5,21.5,21.12,-14.14,893.36,-26.99,-14.46,-10.73,-5.87,-4.62,0.0,0.0,22.6,17.4,4.8,2.2,2.2,-9.4
1776,17.45,3.51,3.5,-4.56,-24.91,-15.17,0.0,-15.12,1034.65,-13.02,0.19,0.22,0.59,0.53,0.52,31.0,14.0,40.5,36.0,35.62,-15.8,894.9,-27.49,-14.06,-13.12,-8.56,-7.18,0.0,0.0,23.2,14.6,3.6,1.3,1.4,-11.0
1777,17.15,3.12,3.1,-4.49,-24.28,-16.07,0.0,-16.05,1036.22,-15.15,0.1,0.23,0.61,0.55,0.55,15.5,14.5,45.59,43.07,42.66,-16.64,895.68,-27.04,-14.14,-14.14,-9.42,-8.16,0.0,0.0,22.1,14.8,3.0,1.0,1.2,-12.8
1778,16.63,2.83,2.8,-4.35,-22.96,-16.25,0.0,-16.32,1037.09,-16.07,0.08,0.29,0.66,0.57,0.57,11.0,18.0,51.0,49.5,49.0,-16.86,896.19,-26.39,-14.18,-14.45,-10.08,-8.78,0.0,0.0,21.1,13.5,2.9,1.2,1.4,-13.1
1779,15.96,2.46,2.5,-3.35,-22.76,-15.93,0.0,-16.42,1038.97,-15.92,0.08,0.25,0.69,0.59,0.6,11.11,15.0,53.6,53.95,53.61,-16.48,897.62,-26.21,-14.06,-14.51,-10.45,-9.15,0.0,0.0,19.0,10.4,3.2,1.5,1.8,-13.7
1780,13.66,1.77,1.8,-3.14,-23.6,-10.75,0.0,-15.94,1039.61,-10.91,0.12,0.29,0.67,0.68,0.67,16.0,17.39,43.0,32.77,32.65,-8.48,899.32,-25.84,-13.88,-12.51,-7.77,-6.35,0.0,0.0,16.9,8.9,4.1,2.4,2.6,-10.9
1781,11.44,2.16,2.2,-2.45,-25.08,-8.58,0.0,-10.76,1035.68,-8.58,0.17,0.39,0.59,0.6,0.6,25.0,22.27,27.0,21.85,22.34,-6.68,897.62,-26.44,-13.46,-9.15,-4.42,-2.98,0.0,0.0,14.3,8.0,3.6,2.3,2.5,-7.7
1782,9.94,1.35,1.4,-1.49,-24.28,-12.33,0.0,-12.09,1036.47,-8.6,0.33,0.45,0.6,0.61,0.61,52.0,25.0,29.24,27.98,28.06,-15.07,898.2,-27.19,-13.02,-9.64,-5.05,-3.6,0.0,0.0,14.9,7.8,2.0,1.9,2.0,-10.5
1783,6.97,1.41,1.4,-1.44,-24.86,-14.0,0.0,-13.97,1037.93,-12.33,0.18,0.49,0.55,0.62,0.62,30.5,26.5,26.57,36.96,36.5,-15.69,898.66,-27.97,-12.86,-9.2,-5.2,-3.8,0.0,0.0,15.9,7.5,2.1,0.9,1.1,-12.8
1784,5.36,0.51,0.5,-0.57,-26.78,-13.18,0.0,-14.19,1038.46,-12.97,0.12,0.5,0.52,0.56,0.56,23.0,27.0,25.0,36.28,35.78,-17.53,898.83,-28.69,-13.02,-9.56,-5.72,-4.42,0.0,0.0,15.5,8.7,3.5,0.9,1.0,-14.2
1785,4.36,1.1,1.1,-0.5,-27.12,-13.22,0.0,-13.31,1038.12,-13.05,0.23,0.93,0.59,0.5,0.5,43.5,50.5,27.42,34.78,33.61,-17.85,898.72,-29.05,-12.79,-9.5,-5.23,-4.06,0.0,0.0,16.6,10.2,3.3,0.9,1.0,-14.8
